Location,Population,date,HighestInfectionCount,PercentPopulationInfected
United States,332915072,4/22/2021,32032872,9.62193505
United States,332915072,4/21/2021,31966136,9.601889097
United States,332915072,4/20/2021,31901780,9.582558041
United Kingdom,68207112,8/23/2021,6534861,9.580908513
United States,332915072,4/19/2021,31839276,9.563783282
United States,332915072,4/18/2021,31780916,9.546253286
United Kingdom,68207112,8/22/2021,6503141,9.534403099
United States,332915072,4/17/2021,31737082,9.533086564
United States,332915072,4/16/2021,31681512,9.51639462
United States,332915072,4/15/2021,31597994,9.491307741
United Kingdom,68207112,8/21/2021,6471130,9.487471043
United States,332915072,4/14/2021,31524028,9.469090063
United States,332915072,4/13/2021,31448412,9.446376762
United Kingdom,68207112,8/20/2021,6439297,9.440799956
United States,332915072,4/12/2021,31367514,9.422076871
United States,332915072,4/11/2021,31305494,9.403447495
United States,332915072,4/10/2021,31258056,9.389198216
United Kingdom,68207112,8/19/2021,6402273,9.386518227
United States,332915072,4/9/2021,31187358,9.367962169
United States,332915072,4/8/2021,31102692,9.342530458
United Kingdom,68207112,8/18/2021,6365944,9.333255453
United States,332915072,4/7/2021,31022552,9.318458252
United States,332915072,4/6/2021,30946780,9.295698093
United Kingdom,68207112,8/17/2021,6332244,9.283847116
United States,332915072,4/5/2021,30883886,9.276806188
United States,332915072,4/4/2021,30816976,9.256707969
United States,332915072,4/3/2021,30779068,9.245321281
United Kingdom,68207112,8/16/2021,6305585,9.244761749
United States,332915072,4/2/2021,30714126,9.225814204
United States,332915072,4/1/2021,30640058,9.203565887
United Kingdom,68207112,8/15/2021,6277362,9.203383366
United States,332915072,3/31/2021,30563154,9.180465701
United Kingdom,68207112,8/14/2021,6250890,9.164572164
United States,332915072,3/30/2021,30493616,9.159578092
United States,332915072,3/29/2021,30431896,9.141038829
United Kingdom,68207112,8/13/2021,6221684,9.121752582
United States,332915072,3/28/2021,30366212,9.121308872
United States,332915072,3/27/2021,30319900,9.107397817
United States,332915072,3/26/2021,30255742,9.088126235
United Kingdom,68207112,8/12/2021,6189280,9.07424434
United States,332915072,3/25/2021,30179348,9.065179242
United States,332915072,3/24/2021,30111700,9.044859345
United Kingdom,68207112,8/11/2021,6156530,9.026228819
United States,332915072,3/23/2021,30024008,9.018518693
United States,332915072,3/22/2021,29971124,9.002633561
United States,332915072,3/21/2021,29923816,8.98842333
United Kingdom,68207112,8/10/2021,6127226,8.983265557
United States,332915072,3/20/2021,29888438,8.977796596
United States,332915072,3/19/2021,29829530,8.960101993
United Kingdom,68207112,8/9/2021,6103912,8.949084371
United States,332915072,3/18/2021,29767874,8.941581954
United States,332915072,3/17/2021,29705480,8.922840237
United Kingdom,68207112,8/8/2021,6078991,8.912547126
United States,332915072,3/16/2021,29646188,8.90503029
United States,332915072,3/15/2021,29592102,8.888784104
United States,332915072,3/14/2021,29541190,8.873491315
United Kingdom,68207112,8/7/2021,6051850,8.872755087
United States,332915072,3/13/2021,29501904,8.861690708
United States,332915072,3/12/2021,29445022,8.844604668
United Kingdom,68207112,8/6/2021,6023582,8.831310729
United States,332915072,3/11/2021,29382394,8.825792663
United States,332915072,3/10/2021,29320614,8.807235378
United States,332915072,3/9/2021,29262848,8.789883806
United Kingdom,68207112,8/5/2021,5992100,8.785154252
United States,332915072,3/8/2021,29207352,8.773214089
United States,332915072,3/7/2021,29163328,8.759990296
United States,332915072,3/6/2021,29121712,8.74748981
United Kingdom,68207112,8/4/2021,5962206,8.741325978
United States,332915072,3/5/2021,29060636,8.72914399
United States,332915072,3/4/2021,28992740,8.7087496
United Kingdom,68207112,8/3/2021,5933213,8.69881868
United States,332915072,3/3/2021,28923768,8.688032004
United States,332915072,3/2/2021,28856720,8.667892333
United Kingdom,68207112,8/2/2021,5911692,8.667266252
United States,332915072,3/1/2021,28798304,8.650345515
United Kingdom,68207112,8/1/2021,5889930,8.635360489
United States,332915072,2/28/2021,28747920,8.635211325
United States,332915072,2/27/2021,28696172,8.619667421
United Kingdom,68207112,7/31/2021,5865732,8.59988325
United States,332915072,2/26/2021,28624850,8.598243939
United States,332915072,2/25/2021,28549408,8.575582904
United Kingdom,68207112,7/30/2021,5839899,8.5620089
United States,332915072,2/24/2021,28472128,8.552369777
United States,332915072,2/23/2021,28397076,8.529825889
United Kingdom,68207112,7/29/2021,5810596,8.519047105
United States,332915072,2/22/2021,28323224,8.507642454
United States,332915072,2/21/2021,28267812,8.490997968
United States,332915072,2/20/2021,28212534,8.474393734
United Kingdom,68207112,7/28/2021,5779851,8.47397116
United States,332915072,2/19/2021,28138724,8.452222914
United Kingdom,68207112,7/27/2021,5754319,8.436538114
United States,332915072,2/18/2021,28063532,8.429636974
United States,332915072,2/17/2021,27990934,8.407830211
United Kingdom,68207112,7/26/2021,5730989,8.402333469
United States,332915072,2/16/2021,27922100,8.387154067
United States,332915072,2/15/2021,27862860,8.369359739
United Kingdom,68207112,7/25/2021,5706486,8.366409063
United States,332915072,2/14/2021,27807500,8.352730873
United States,332915072,2/13/2021,27739196,8.332213929
United Kingdom,68207112,7/24/2021,5677686,8.324184727
United States,332915072,2/12/2021,27648392,8.304938504
United Kingdom,68207112,7/23/2021,5646215,8.278044378
United States,332915072,2/11/2021,27547784,8.274718184
United States,332915072,2/10/2021,27440988,8.242639132
United Kingdom,68207112,7/22/2021,5610329,8.225431096
United States,332915072,2/9/2021,27345802,8.214047455
United States,332915072,2/8/2021,27250572,8.185442562
United Kingdom,68207112,7/21/2021,5570778,8.167444474
United States,332915072,2/7/2021,27167836,8.160590578
United States,332915072,2/6/2021,27078388,8.133722465
United Kingdom,68207112,7/20/2021,5527067,8.103358782
United States,332915072,2/5/2021,26961560,8.098630031
United States,332915072,2/4/2021,26830478,8.059256026
United Kingdom,68207112,7/19/2021,5480699,8.035377601
United States,332915072,2/3/2021,26705442,8.021698098
United States,332915072,2/2/2021,26581092,7.98434623
United Kingdom,68207112,7/18/2021,5440968,7.977127077
United States,332915072,2/1/2021,26464084,7.949199729
United States,332915072,1/31/2021,26338844,7.911580525
United Kingdom,68207112,7/17/2021,5392938,7.906709201
United States,332915072,1/30/2021,26225960,7.877672778
United States,332915072,1/29/2021,26074978,7.832321271
United Kingdom,68207112,7/16/2021,5338754,7.827268804
United States,332915072,1/28/2021,25911186,7.783121937
United Kingdom,68207112,7/15/2021,5287198,7.751681379
United States,332915072,1/27/2021,25744430,7.733032285
United States,332915072,1/26/2021,25588964,7.686333889
United Kingdom,68207112,7/14/2021,5239101,7.681165272
United States,332915072,1/25/2021,25437984,7.640982983
United Kingdom,68207112,7/13/2021,5197121,7.619617438
United States,332915072,1/24/2021,25308452,7.602074562
United Kingdom,68207112,7/12/2021,5160778,7.566334138
United States,332915072,1/23/2021,25168260,7.559964122
United Kingdom,68207112,7/11/2021,5126643,7.516288038
United States,332915072,1/22/2021,24990012,7.506422539
United Kingdom,68207112,7/10/2021,5095131,7.470087577
United States,332915072,1/21/2021,24798200,7.448806643
United Kingdom,68207112,7/9/2021,5063158,7.423211233
United States,332915072,1/20/2021,24605662,7.390972674
United Kingdom,68207112,7/8/2021,5027816,7.371395523
United States,332915072,1/19/2021,24418252,7.334679038
United Kingdom,68207112,7/7/2021,4995729,7.324352041
United States,332915072,1/18/2021,24261388,7.287560715
United Kingdom,68207112,7/6/2021,4963606,7.277255779
United States,332915072,1/17/2021,24120632,7.245280863
United Kingdom,68207112,7/5/2021,4935185,7.235587104
United Kingdom,68207112,7/4/2021,4908039,7.195787735
United States,332915072,1/16/2021,23944000,7.192224688
United Kingdom,68207112,7/3/2021,4884138,7.160745935
United States,332915072,1/15/2021,23726350,7.126847654
United Kingdom,68207112,7/2/2021,4859622,7.124802469
United Kingdom,68207112,7/1/2021,4832846,7.085545566
United States,332915072,1/14/2021,23481254,7.053226476
United Kingdom,68207112,6/30/2021,4805237,7.045067382
United Kingdom,68207112,6/29/2021,4779592,7.007468664
United States,332915072,1/13/2021,23245662,6.982460079
United Kingdom,68207112,6/28/2021,4759351,6.977792873
United Kingdom,68207112,6/27/2021,4736683,6.944558802
United Kingdom,68207112,6/26/2021,4722034,6.92308157
United States,332915072,1/12/2021,23016384,6.913590262
United Kingdom,68207112,6/25/2021,4704060,6.896729479
United Kingdom,68207112,6/24/2021,4688739,6.874267012
United Kingdom,68207112,6/23/2021,4672018,6.849751973
United States,332915072,1/11/2021,22794648,6.846985888
United Kingdom,68207112,6/22/2021,4656125,6.826450884
United Kingdom,68207112,6/21/2021,4644641,6.80961393
United Kingdom,68207112,6/20/2021,4634167,6.79425776
United States,332915072,1/10/2021,22590808,6.785757059
United Kingdom,68207112,6/19/2021,4625093,6.780954162
United Kingdom,68207112,6/18/2021,4615016,6.766180043
United Kingdom,68207112,6/17/2021,4604742,6.751117098
United Kingdom,68207112,6/16/2021,4593932,6.73526831
United States,332915072,1/9/2021,22379914,6.722409372
United Kingdom,68207112,6/15/2021,4585116,6.722342972
United Kingdom,68207112,6/14/2021,4577528,6.711218033
United Kingdom,68207112,6/13/2021,4569911,6.700050575
United Kingdom,68207112,6/12/2021,4562590,6.689317091
United Kingdom,68207112,6/11/2021,4555034,6.678239067
United Kingdom,68207112,6/10/2021,4547068,6.666559933
United Kingdom,68207112,6/9/2021,4539832,6.655951069
United Kingdom,68207112,6/8/2021,4532516,6.645224914
United States,332915072,1/8/2021,22115124,6.64287257
United Kingdom,68207112,6/7/2021,4526544,6.636469229
United Kingdom,68207112,6/6/2021,4520957,6.628278001
United Kingdom,68207112,6/5/2021,4515733,6.620618976
United Kingdom,68207112,6/4/2021,4510082,6.612333916
United Kingdom,68207112,6/3/2021,4503942,6.603331922
United Kingdom,68207112,6/2/2021,4498763,6.595738873
United Kingdom,68207112,6/1/2021,4494502,6.589491723
United Kingdom,68207112,5/31/2021,4491403,6.584948209
United Kingdom,68207112,5/30/2021,4488119,6.580133462
United Kingdom,68207112,5/29/2021,4485008,6.575572354
United Kingdom,68207112,5/28/2021,4481768,6.570822116
United Kingdom,68207112,5/27/2021,4477740,6.564916574
United Kingdom,68207112,5/26/2021,4474360,6.559961079
United Kingdom,68207112,5/25/2021,4471373,6.55558177
United Kingdom,68207112,5/24/2021,4468962,6.552046948
United States,332915072,1/7/2021,21810946,6.551504523
United Kingdom,68207112,5/23/2021,4466598,6.548581034
United Kingdom,68207112,5/22/2021,4464504,6.545510973
United Kingdom,68207112,5/21/2021,4461981,6.541811945
United Kingdom,68207112,5/20/2021,4459278,6.537849015
United Kingdom,68207112,5/17/2021,4456813,6.534235022
United Kingdom,68207112,5/19/2021,4456584,6.53389928
United Kingdom,68207112,5/16/2021,4454834,6.531333565
United Kingdom,68207112,5/18/2021,4454449,6.530769108
United Kingdom,68207112,5/15/2021,4452907,6.528508347
United Kingdom,68207112,5/14/2021,4450880,6.525536516
United Kingdom,68207112,5/13/2021,4448687,6.522321309
United Kingdom,68207112,5/12/2021,4446031,6.518427287
United Kingdom,68207112,5/11/2021,4443746,6.515077196
United Kingdom,68207112,5/10/2021,4441272,6.511450008
United Kingdom,68207112,5/9/2021,4438915,6.507994357
United Kingdom,68207112,5/8/2021,4437144,6.505397854
United Kingdom,68207112,5/7/2021,4435097,6.5023967
United Kingdom,68207112,5/6/2021,4432607,6.498746055
United Kingdom,68207112,5/5/2021,4429994,6.494915076
United Kingdom,68207112,5/4/2021,4427850,6.491771708
United Kingdom,68207112,5/3/2021,4425904,6.488918634
United Kingdom,68207112,5/2/2021,4424255,6.486500997
United Kingdom,68207112,5/1/2021,4422584,6.484051106
United Kingdom,68207112,4/30/2021,4420677,6.48125521
United Kingdom,68207112,4/29/2021,4418296,6.477764372
United Kingdom,68207112,4/28/2021,4415851,6.474179701
United Kingdom,68207112,4/27/2021,4413685,6.471004079
United Kingdom,68207112,4/26/2021,4410999,6.467066074
United States,332915072,1/6/2021,21524636,6.46550361
United Kingdom,68207112,4/25/2021,4408935,6.464039996
United Kingdom,68207112,4/24/2021,4407223,6.461529994
United Kingdom,68207112,4/23/2021,4405162,6.458508315
United Kingdom,68207112,4/22/2021,4402484,6.454582038
United Kingdom,68207112,4/21/2021,4399756,6.450582455
United Kingdom,68207112,4/20/2021,4397360,6.447069625
United Kingdom,68207112,4/19/2021,4394835,6.443367665
United Kingdom,68207112,4/18/2021,4391872,6.439023543
United Kingdom,68207112,4/17/2021,4389990,6.4362643
United Kingdom,68207112,4/16/2021,4387784,6.433030034
United Kingdom,68207112,4/15/2021,4385028,6.428989399
United Kingdom,68207112,4/14/2021,4382356,6.425071919
United Kingdom,68207112,4/13/2021,4379864,6.421418341
United Kingdom,68207112,4/12/2021,4377392,6.417794086
United Kingdom,68207112,4/8/2021,4374370,6.413363463
United Kingdom,68207112,4/11/2021,4373824,6.41256296
United Kingdom,68207112,4/10/2021,4372094,6.410026567
United Kingdom,68207112,4/7/2021,4371340,6.408921111
United Kingdom,68207112,4/9/2021,4369510,6.406238106
United Kingdom,68207112,4/6/2021,4368578,6.40487168
United Kingdom,68207112,4/5/2021,4366198,6.401382307
United Kingdom,68207112,4/4/2021,4363436,6.397332876
United Kingdom,68207112,4/3/2021,4361139,6.393965192
United Kingdom,68207112,4/2/2021,4357716,6.388946654
United States,332915072,1/5/2021,21264860,6.387472899
United Kingdom,68207112,4/1/2021,4354313,6.383957438
United Kingdom,68207112,3/31/2021,4349834,6.377390674
United Kingdom,68207112,3/30/2021,4345782,6.371449945
United Kingdom,68207112,3/29/2021,4341741,6.365525343
United Kingdom,68207112,3/28/2021,4337086,6.358700541
United Kingdom,68207112,3/27/2021,4333224,6.353038375
United Kingdom,68207112,3/26/2021,4329359,6.347371811
United Kingdom,68207112,3/25/2021,4323172,6.338300909
United Kingdom,68207112,3/24/2021,4316952,6.329181626
United Kingdom,68207112,3/23/2021,4311347,6.320964007
United States,332915072,1/4/2021,21032044,6.317540349
United Kingdom,68207112,3/22/2021,4305968,6.313077733
United Kingdom,68207112,3/21/2021,4300626,6.305245705
United Kingdom,68207112,3/20/2021,4295314,6.297457661
United Kingdom,68207112,3/19/2021,4289727,6.289266433
United Kingdom,68207112,3/18/2021,4284925,6.282226112
United Kingdom,68207112,3/17/2021,4278621,6.272983674
United Kingdom,68207112,3/16/2021,4272863,6.264541739
United States,332915072,1/3/2021,20846568,6.261827641
United Kingdom,68207112,3/15/2021,4267569,6.256780085
United Kingdom,68207112,3/14/2021,4262479,6.24931752
United Kingdom,68207112,3/13/2021,4257861,6.242546965
United Kingdom,68207112,3/12/2021,4252327,6.234433441
United Kingdom,68207112,3/11/2021,4245718,6.224743836
United Kingdom,68207112,3/10/2021,4238965,6.214843109
United Kingdom,68207112,3/9/2021,4233038,6.206153399
